Fecha;Último;Apertura;Máximo;Mínimo;Vol.;% var.
30.09.2022;31.100,00;32.000,00;32.250,00;31.100,00;160,88K;-2,45%
29.09.2022;31.880,00;30.770,00;32.240,00;29.000,00;72,72K;0,35%
28.09.2022;31.770,00;32.200,00;32.240,00;31.100,00;80,70K;-1,46%
27.09.2022;32.240,00;33.750,00;33.750,00;31.500,00;59,25K;4,10%
26.09.2022;30.970,00;33.100,00;33.100,00;30.970,00;53,20K;-6,46%
23.09.2022;33.110,00;34.900,00;34.900,00;33.110,00;37,12K;-5,24%
22.09.2022;34.940,00;34.400,00;34.940,00;34.300,00;243,47K;2,16%
21.09.2022;34.200,00;36.000,00;36.000,00;33.900,00;468,03K;3,32%
20.09.2022;33.100,00;34.200,00;34.200,00;33.100,00;111,59K;-0,42%
19.09.2022;33.240,00;33.900,00;34.200,00;33.240,00;98,50K;-1,95%
16.09.2022;33.900,00;32.960,00;33.900,00;32.960,00;437,65K;1,92%
15.09.2022;33.260,00;33.400,00;33.500,00;33.210,00;35,12K;0,15%
14.09.2022;33.210,00;35.000,00;35.000,00;33.210,00;121,52K;-2,29%
13.09.2022;33.990,00;34.010,00;34.650,00;33.990,00;153,09K;0,77%
12.09.2022;33.730,00;33.800,00;34.290,00;33.630,00;110,97K;0,66%
09.09.2022;33.510,00;33.290,00;33.950,00;33.290,00;80,40K;2,07%
07.09.2022;32.830,00;33.800,00;33.800,00;32.800,00;78,75K;-3,44%
06.09.2022;34.000,00;34.100,00;34.370,00;33.200,00;86,70K;-1,16%
05.09.2022;34.400,00;34.600,00;34.780,00;34.250,00;10,32K;0,58%
02.09.2022;34.200,00;34.500,00;34.900,00;34.100,00;91,20K;0,88%
01.09.2022;33.900,00;34.500,00;34.500,00;33.900,00;196,78K;-0,88%
31.08.2022;34.200,00;35.750,00;35.760,00;34.200,00;1,18M;-7,52%
30.08.2022;36.980,00;37.000,00;37.000,00;35.550,00;176,96K;-0,19%
29.08.2022;37.050,00;36.890,00;37.550,00;36.710,00;168,80K;-2,37%
26.08.2022;37.950,00;37.800,00;37.950,00;37.030,00;128,76K;0,40%
25.08.2022;37.800,00;36.450,00;37.970,00;34.000,00;141,41K;3,56%
24.08.2022;36.500,00;37.390,00;37.390,00;35.560,00;87,51K;0,00%
23.08.2022;36.500,00;37.200,00;37.290,00;36.120,00;196,55K;-0,87%
