Fecha;Último;Apertura;Máximo;Mínimo;Vol.;% var.
22.02.2022;7.100,00;7.100,00;7.100,00;7.100,00;11,40K;0,00%
18.02.2022;7.100,00;7.105,00;7.120,00;7.100,00;347,27K;-0,07%
17.02.2022;7.105,00;7.100,00;7.105,00;7.100,00;31,01K;0,78%
16.02.2022;7.050,00;7.130,00;7.130,00;7.050,00;18,43K;-2,08%
11.02.2022;7.200,00;7.050,00;7.285,00;7.050,00;17,87K;1,55%
10.02.2022;7.090,00;7.205,00;7.205,00;7.090,00;24,91K;-1,60%
09.02.2022;7.205,00;7.290,00;7.290,00;7.205,00;7,79K;-2,64%
08.02.2022;7.400,00;7.400,00;7.500,00;7.400,00;21,06K;0,00%
07.02.2022;7.400,00;7.400,00;7.400,00;7.400,00;30,85K;1,37%
04.02.2022;7.300,00;7.400,00;7.450,00;7.255,00;96,01K;-1,35%
03.02.2022;7.400,00;7.320,00;7.500,00;7.320,00;28,83K;1,02%
02.02.2022;7.325,00;7.300,00;7.400,00;7.300,00;44,09K;0,14%
01.02.2022;7.315,00;7.400,00;7.400,00;7.310,00;56,41K;-0,61%
31.01.2022;7.360,00;7.370,00;7.370,00;7.360,00;12,16K;-0,54%
28.01.2022;7.400,00;7.500,00;7.500,00;7.365,00;27,89K;-1,33%
27.01.2022;7.500,00;7.550,00;7.640,00;7.460,00;200,99K;-1,32%
26.01.2022;7.600,00;7.600,00;7.600,00;7.600,00;123,19K;1,33%
25.01.2022;7.500,00;7.510,00;7.510,00;7.500,00;10,45K;-0,66%
24.01.2022;7.550,00;7.550,00;7.550,00;7.550,00;6,91K;-2,45%
21.01.2022;7.740,00;7.630,00;7.740,00;7.630,00;33,37K;0,52%
20.01.2022;7.700,00;7.750,00;7.780,00;7.700,00;232,01K;-0,39%
19.01.2022;7.730,00;7.760,00;7.760,00;7.660,00;43,58K;-0,39%
18.01.2022;7.760,00;7.650,00;7.800,00;7.650,00;368,67K;1,44%
17.01.2022;7.650,00;7.490,00;7.650,00;7.490,00;428,73K;4,51%
14.01.2022;7.320,00;7.015,00;7.320,00;7.015,00;61,66K;3,17%
13.01.2022;7.095,00;7.005,00;7.095,00;6.970,00;40,58K;1,36%
12.01.2022;7.000,00;7.000,00;7.040,00;7.000,00;40,32K;0,00%
07.01.2022;7.000,00;7.080,00;7.080,00;7.000,00;4,73K;0,00%
06.01.2022;7.000,00;7.005,00;7.190,00;7.000,00;10,96K;-1,27%
05.01.2022;7.090,00;7.155,00;7.200,00;7.090,00;16,62K;-0,70%
04.01.2022;7.140,00;7.100,00;7.140,00;7.100,00;6,19K;0,56%
03.01.2022;7.100,00;7.100,00;7.100,00;7.100,00;5,22K;0,00%
29.12.2021;7.100,00;7.040,00;7.100,00;7.000,00;11,81K;0,85%
28.12.2021;7.040,00;7.040,00;7.040,00;7.040,00;5,68K;-1,47%
27.12.2021;7.145,00;7.145,00;7.145,00;7.145,00;4,83K;2,07%
23.12.2021;7.000,00;6.950,00;7.000,00;6.800,00;31,30K;1,45%
22.12.2021;6.900,00;6.950,00;6.950,00;6.500,00;45,42K;-1,43%
21.12.2021;7.000,00;6.950,00;7.020,00;6.950,00;18,37K;0,72%
20.12.2021;6.950,00;7.100,00;7.100,00;6.950,00;25,31K;-2,11%
17.12.2021;7.100,00;7.370,00;7.370,00;7.100,00;184,22K;-3,92%
16.12.2021;7.390,00;7.400,00;7.400,00;7.390,00;14,55K;-0,27%
